query_id,query_contract_id,true_label,method,k,hit_at_k,rr,top1_label,top1_score,exact_duplicate_excluded,same_contract_excluded
223,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Revenue/Profit Sharing,SBERT_leakage_controlled,5,0,0.0,Source Code Escrow,0.5375325679779053,True,True
223,2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement,Revenue/Profit Sharing,SBERT_leakage_controlled,10,1,0.125,Source Code Escrow,0.5375325679779053,True,True
224,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,Uncapped Liability,BM25_leakage_controlled,1,1,1.0,Uncapped Liability,69.68541026940208,True,True
224,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,Uncapped Liability,BM25_leakage_controlled,3,1,1.0,Uncapped Liability,69.68541026940208,True,True
224,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,Uncapped Liability,BM25_leakage_controlled,5,1,1.0,Uncapped Liability,69.68541026940208,True,True
224,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,Uncapped Liability,BM25_leakage_controlled,10,1,1.0,Uncapped Liability,69.68541026940208,True,True
224,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,Uncapped Liability,SBERT_leakage_controlled,1,0,0.0,Cap On Liability,0.84471195936203,True,True
224,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,Uncapped Liability,SBERT_leakage_controlled,3,1,0.5,Cap On Liability,0.84471195936203,True,True
224,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,Uncapped Liability,SBERT_leakage_controlled,5,1,0.5,Cap On Liability,0.84471195936203,True,True
224,PareteumCorp_20081001_8-K_EX-99.1_2654808_EX-99.1_Hosting Agreement,Uncapped Liability,SBERT_leakage_controlled,10,1,0.5,Cap On Liability,0.84471195936203,True,True
225,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Post-Termination Services,BM25_leakage_controlled,1,1,1.0,Post-Termination Services,62.80453816862649,True,True
225,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Post-Termination Services,BM25_leakage_controlled,3,1,1.0,Post-Termination Services,62.80453816862649,True,True
225,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Post-Termination Services,BM25_leakage_controlled,5,1,1.0,Post-Termination Services,62.80453816862649,True,True
225,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Post-Termination Services,BM25_leakage_controlled,10,1,1.0,Post-Termination Services,62.80453816862649,True,True
225,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Post-Termination Services,SBERT_leakage_controlled,1,1,1.0,Post-Termination Services,0.8020679950714111,True,True
225,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Post-Termination Services,SBERT_leakage_controlled,3,1,1.0,Post-Termination Services,0.8020679950714111,True,True
225,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Post-Termination Services,SBERT_leakage_controlled,5,1,1.0,Post-Termination Services,0.8020679950714111,True,True
225,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Post-Termination Services,SBERT_leakage_controlled,10,1,1.0,Post-Termination Services,0.8020679950714111,True,True
226,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",License Grant,BM25_leakage_controlled,1,1,1.0,License Grant,27.96326849105627,True,True
226,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",License Grant,BM25_leakage_controlled,3,1,1.0,License Grant,27.96326849105627,True,True
226,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",License Grant,BM25_leakage_controlled,5,1,1.0,License Grant,27.96326849105627,True,True
226,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",License Grant,BM25_leakage_controlled,10,1,1.0,License Grant,27.96326849105627,True,True
226,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",License Grant,SBERT_leakage_controlled,1,0,0.0,Exclusivity,0.6722553968429565,True,True
226,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",License Grant,SBERT_leakage_controlled,3,1,0.5,Exclusivity,0.6722553968429565,True,True
226,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",License Grant,SBERT_leakage_controlled,5,1,0.5,Exclusivity,0.6722553968429565,True,True
226,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",License Grant,SBERT_leakage_controlled,10,1,0.5,Exclusivity,0.6722553968429565,True,True
227,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",Parties,BM25_leakage_controlled,1,1,1.0,Parties,19.900714174888982,True,True
227,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",Parties,BM25_leakage_controlled,3,1,1.0,Parties,19.900714174888982,True,True
227,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",Parties,BM25_leakage_controlled,5,1,1.0,Parties,19.900714174888982,True,True
227,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",Parties,BM25_leakage_controlled,10,1,1.0,Parties,19.900714174888982,True,True
227,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",Parties,SBERT_leakage_controlled,1,1,1.0,Parties,0.9322519302368164,True,True
227,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",Parties,SBERT_leakage_controlled,3,1,1.0,Parties,0.9322519302368164,True,True
227,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",Parties,SBERT_leakage_controlled,5,1,1.0,Parties,0.9322519302368164,True,True
227,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",Parties,SBERT_leakage_controlled,10,1,1.0,Parties,0.9322519302368164,True,True
228,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Non-Disparagement,BM25_leakage_controlled,1,1,1.0,Non-Disparagement,260.36340802376765,True,True
228,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Non-Disparagement,BM25_leakage_controlled,3,1,1.0,Non-Disparagement,260.36340802376765,True,True
228,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Non-Disparagement,BM25_leakage_controlled,5,1,1.0,Non-Disparagement,260.36340802376765,True,True
228,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Non-Disparagement,BM25_leakage_controlled,10,1,1.0,Non-Disparagement,260.36340802376765,True,True
228,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Non-Disparagement,SBERT_leakage_controlled,1,1,1.0,Non-Disparagement,0.6947275996208191,True,True
228,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Non-Disparagement,SBERT_leakage_controlled,3,1,1.0,Non-Disparagement,0.6947275996208191,True,True
228,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Non-Disparagement,SBERT_leakage_controlled,5,1,1.0,Non-Disparagement,0.6947275996208191,True,True
228,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",Non-Disparagement,SBERT_leakage_controlled,10,1,1.0,Non-Disparagement,0.6947275996208191,True,True
229,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Affiliate License-Licensee,BM25_leakage_controlled,1,0,0.0,License Grant,61.384721732614935,True,True
229,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Affiliate License-Licensee,BM25_leakage_controlled,3,0,0.0,License Grant,61.384721732614935,True,True
229,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Affiliate License-Licensee,BM25_leakage_controlled,5,0,0.0,License Grant,61.384721732614935,True,True
229,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Affiliate License-Licensee,BM25_leakage_controlled,10,0,0.0,License Grant,61.384721732614935,True,True
229,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Affiliate License-Licensee,SBERT_leakage_controlled,1,0,0.0,Parties,0.5608970522880554,True,True
229,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Affiliate License-Licensee,SBERT_leakage_controlled,3,0,0.0,Parties,0.5608970522880554,True,True
229,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Affiliate License-Licensee,SBERT_leakage_controlled,5,0,0.0,Parties,0.5608970522880554,True,True
229,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Affiliate License-Licensee,SBERT_leakage_controlled,10,0,0.0,Parties,0.5608970522880554,True,True
230,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,Non-Compete,BM25_leakage_controlled,1,0,0.0,Post-Termination Services,72.97230586070094,True,True
230,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,Non-Compete,BM25_leakage_controlled,3,0,0.0,Post-Termination Services,72.97230586070094,True,True
230,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,Non-Compete,BM25_leakage_controlled,5,0,0.0,Post-Termination Services,72.97230586070094,True,True
230,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,Non-Compete,BM25_leakage_controlled,10,1,0.1111111111111111,Post-Termination Services,72.97230586070094,True,True
230,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,Non-Compete,SBERT_leakage_controlled,1,0,0.0,Termination For Convenience,0.6340491771697998,True,True
230,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,Non-Compete,SBERT_leakage_controlled,3,0,0.0,Termination For Convenience,0.6340491771697998,True,True
230,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,Non-Compete,SBERT_leakage_controlled,5,1,0.25,Termination For Convenience,0.6340491771697998,True,True
230,TomOnlineInc_20060501_20-F_EX-4.46_749700_EX-4.46_Co-Branding Agreement,Non-Compete,SBERT_leakage_controlled,10,1,0.25,Termination For Convenience,0.6340491771697998,True,True
231,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Governing Law,BM25_leakage_controlled,1,1,1.0,Governing Law,104.33397940403299,True,True
231,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Governing Law,BM25_leakage_controlled,3,1,1.0,Governing Law,104.33397940403299,True,True
231,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Governing Law,BM25_leakage_controlled,5,1,1.0,Governing Law,104.33397940403299,True,True
231,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Governing Law,BM25_leakage_controlled,10,1,1.0,Governing Law,104.33397940403299,True,True
231,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Governing Law,SBERT_leakage_controlled,1,1,1.0,Governing Law,0.9247466325759888,True,True
231,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Governing Law,SBERT_leakage_controlled,3,1,1.0,Governing Law,0.9247466325759888,True,True
231,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Governing Law,SBERT_leakage_controlled,5,1,1.0,Governing Law,0.9247466325759888,True,True
231,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,Governing Law,SBERT_leakage_controlled,10,1,1.0,Governing Law,0.9247466325759888,True,True
232,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,Insurance,BM25_leakage_controlled,1,0,0.0,Cap On Liability,70.35326424428037,True,True
232,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,Insurance,BM25_leakage_controlled,3,0,0.0,Cap On Liability,70.35326424428037,True,True
232,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,Insurance,BM25_leakage_controlled,5,0,0.0,Cap On Liability,70.35326424428037,True,True
232,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,Insurance,BM25_leakage_controlled,10,1,0.1111111111111111,Cap On Liability,70.35326424428037,True,True
232,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,Insurance,SBERT_leakage_controlled,1,0,0.0,Cap On Liability,0.7174076437950134,True,True
232,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,Insurance,SBERT_leakage_controlled,3,0,0.0,Cap On Liability,0.7174076437950134,True,True
232,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,Insurance,SBERT_leakage_controlled,5,1,0.2,Cap On Liability,0.7174076437950134,True,True
232,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,Insurance,SBERT_leakage_controlled,10,1,0.2,Cap On Liability,0.7174076437950134,True,True
233,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,Change Of Control,BM25_leakage_controlled,1,1,1.0,Change Of Control,100.35274358828023,True,True
233,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,Change Of Control,BM25_leakage_controlled,3,1,1.0,Change Of Control,100.35274358828023,True,True
233,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,Change Of Control,BM25_leakage_controlled,5,1,1.0,Change Of Control,100.35274358828023,True,True
233,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,Change Of Control,BM25_leakage_controlled,10,1,1.0,Change Of Control,100.35274358828023,True,True
233,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,Change Of Control,SBERT_leakage_controlled,1,1,1.0,Change Of Control,0.6166423559188843,True,True
233,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,Change Of Control,SBERT_leakage_controlled,3,1,1.0,Change Of Control,0.6166423559188843,True,True
233,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,Change Of Control,SBERT_leakage_controlled,5,1,1.0,Change Of Control,0.6166423559188843,True,True
233,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,Change Of Control,SBERT_leakage_controlled,10,1,1.0,Change Of Control,0.6166423559188843,True,True
234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Joint Ip Ownership,BM25_leakage_controlled,1,1,1.0,Joint Ip Ownership,73.20783034460563,True,True
234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Joint Ip Ownership,BM25_leakage_controlled,3,1,1.0,Joint Ip Ownership,73.20783034460563,True,True
234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Joint Ip Ownership,BM25_leakage_controlled,5,1,1.0,Joint Ip Ownership,73.20783034460563,True,True
234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Joint Ip Ownership,BM25_leakage_controlled,10,1,1.0,Joint Ip Ownership,73.20783034460563,True,True
234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Joint Ip Ownership,SBERT_leakage_controlled,1,0,0.0,License Grant,0.520905613899231,True,True
234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Joint Ip Ownership,SBERT_leakage_controlled,3,0,0.0,License Grant,0.520905613899231,True,True
234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Joint Ip Ownership,SBERT_leakage_controlled,5,1,0.25,License Grant,0.520905613899231,True,True
234,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Joint Ip Ownership,SBERT_leakage_controlled,10,1,0.25,License Grant,0.520905613899231,True,True
235,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,Expiration Date,BM25_leakage_controlled,1,1,1.0,Expiration Date,101.44401645926838,True,True
235,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,Expiration Date,BM25_leakage_controlled,3,1,1.0,Expiration Date,101.44401645926838,True,True
235,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,Expiration Date,BM25_leakage_controlled,5,1,1.0,Expiration Date,101.44401645926838,True,True
235,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,Expiration Date,BM25_leakage_controlled,10,1,1.0,Expiration Date,101.44401645926838,True,True
235,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,Expiration Date,SBERT_leakage_controlled,1,1,1.0,Expiration Date,0.990764856338501,True,True
235,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,Expiration Date,SBERT_leakage_controlled,3,1,1.0,Expiration Date,0.990764856338501,True,True
235,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,Expiration Date,SBERT_leakage_controlled,5,1,1.0,Expiration Date,0.990764856338501,True,True
235,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,Expiration Date,SBERT_leakage_controlled,10,1,1.0,Expiration Date,0.990764856338501,True,True
236,"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Affiliate License-Licensor,BM25_leakage_controlled,1,0,0.0,License Grant,141.04839895968135,True,True
236,"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Affiliate License-Licensor,BM25_leakage_controlled,3,0,0.0,License Grant,141.04839895968135,True,True
236,"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Affiliate License-Licensor,BM25_leakage_controlled,5,0,0.0,License Grant,141.04839895968135,True,True
236,"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Affiliate License-Licensor,BM25_leakage_controlled,10,0,0.0,License Grant,141.04839895968135,True,True
236,"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Affiliate License-Licensor,SBERT_leakage_controlled,1,0,0.0,License Grant,0.6026975512504578,True,True
236,"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Affiliate License-Licensor,SBERT_leakage_controlled,3,0,0.0,License Grant,0.6026975512504578,True,True
236,"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Affiliate License-Licensor,SBERT_leakage_controlled,5,0,0.0,License Grant,0.6026975512504578,True,True
236,"GSITECHNOLOGYINC_11_16_2009-EX-10.2-INTELLECTUAL PROPERTY AGREEMENT between SONY ELECTRONICS INC. and GSI TECHNOLOGY, INC.",Affiliate License-Licensor,SBERT_leakage_controlled,10,1,0.1111111111111111,License Grant,0.6026975512504578,True,True
237,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Affiliate License-Licensor,BM25_leakage_controlled,1,0,0.0,License Grant,50.59572471315567,True,True
237,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Affiliate License-Licensor,BM25_leakage_controlled,3,1,0.3333333333333333,License Grant,50.59572471315567,True,True
237,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Affiliate License-Licensor,BM25_leakage_controlled,5,1,0.3333333333333333,License Grant,50.59572471315567,True,True
237,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Affiliate License-Licensor,BM25_leakage_controlled,10,1,0.3333333333333333,License Grant,50.59572471315567,True,True
237,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Affiliate License-Licensor,SBERT_leakage_controlled,1,1,1.0,Affiliate License-Licensor,0.6095885634422302,True,True
237,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Affiliate License-Licensor,SBERT_leakage_controlled,3,1,1.0,Affiliate License-Licensor,0.6095885634422302,True,True
237,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Affiliate License-Licensor,SBERT_leakage_controlled,5,1,1.0,Affiliate License-Licensor,0.6095885634422302,True,True
237,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,Affiliate License-Licensor,SBERT_leakage_controlled,10,1,1.0,Affiliate License-Licensor,0.6095885634422302,True,True
238,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,BM25_leakage_controlled,1,0,0.0,Uncapped Liability,105.48043185341632,True,True
238,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,BM25_leakage_controlled,3,0,0.0,Uncapped Liability,105.48043185341632,True,True
238,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,BM25_leakage_controlled,5,1,0.25,Uncapped Liability,105.48043185341632,True,True
238,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,BM25_leakage_controlled,10,1,0.25,Uncapped Liability,105.48043185341632,True,True
238,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,SBERT_leakage_controlled,1,1,1.0,Cap On Liability,0.8839167356491089,True,True
238,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,SBERT_leakage_controlled,3,1,1.0,Cap On Liability,0.8839167356491089,True,True
238,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,SBERT_leakage_controlled,5,1,1.0,Cap On Liability,0.8839167356491089,True,True
238,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,SBERT_leakage_controlled,10,1,1.0,Cap On Liability,0.8839167356491089,True,True
239,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,Insurance,BM25_leakage_controlled,1,1,1.0,Insurance,102.41884018627856,True,True
239,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,Insurance,BM25_leakage_controlled,3,1,1.0,Insurance,102.41884018627856,True,True
239,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,Insurance,BM25_leakage_controlled,5,1,1.0,Insurance,102.41884018627856,True,True
239,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,Insurance,BM25_leakage_controlled,10,1,1.0,Insurance,102.41884018627856,True,True
239,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,Insurance,SBERT_leakage_controlled,1,1,1.0,Insurance,0.7004575133323669,True,True
239,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,Insurance,SBERT_leakage_controlled,3,1,1.0,Insurance,0.7004575133323669,True,True
239,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,Insurance,SBERT_leakage_controlled,5,1,1.0,Insurance,0.7004575133323669,True,True
239,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,Insurance,SBERT_leakage_controlled,10,1,1.0,Insurance,0.7004575133323669,True,True
240,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,Governing Law,BM25_leakage_controlled,1,1,1.0,Governing Law,46.639456452602374,True,True
240,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,Governing Law,BM25_leakage_controlled,3,1,1.0,Governing Law,46.639456452602374,True,True
240,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,Governing Law,BM25_leakage_controlled,5,1,1.0,Governing Law,46.639456452602374,True,True
240,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,Governing Law,BM25_leakage_controlled,10,1,1.0,Governing Law,46.639456452602374,True,True
240,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,Governing Law,SBERT_leakage_controlled,1,1,1.0,Governing Law,0.5983690023422241,True,True
240,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,Governing Law,SBERT_leakage_controlled,3,1,1.0,Governing Law,0.5983690023422241,True,True
240,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,Governing Law,SBERT_leakage_controlled,5,1,1.0,Governing Law,0.5983690023422241,True,True
240,UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2,Governing Law,SBERT_leakage_controlled,10,1,1.0,Governing Law,0.5983690023422241,True,True
241,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement1,Ip Ownership Assignment,BM25_leakage_controlled,1,1,1.0,Ip Ownership Assignment,88.83887284326181,True,True
